...1,Sample,Exp1,Exp2,Mean,Difference,Outlier,Label
5660,2963091,11.4,12.2,11.8,-0.759,FALSE,NA
5660,4968531,8.52,11.4,9.98,-2.91,FALSE,NA
5660,9924278,-11.8,-13.4,-12.6,1.59,FALSE,NA
5660,6217346,-10.4,-10.7,-10.6,0.303,FALSE,NA
5660,2536362,13.5,12.2,12.9,1.29,FALSE,NA
5670,1554181,-13.7,-1.19,-7.42,-12.5,TRUE,1554181
5670,9524562,14.2,20.3,17.3,-6.12,FALSE,NA
5670,7537321,-6.87,-13.1,-10,6.27,FALSE,NA
5670,7477623,0.226,3.38,1.81,-3.16,FALSE,NA
5670,6008696,-8.87,-10.3,-9.6,1.46,FALSE,NA
5670,2505131,-21.4,-20.5,-21,-0.853,FALSE,NA
5670,2024632,-5.98,-6.13,-6.05,0.15,FALSE,NA
5670,1851991,-10.8,-11.7,-11.2,0.881,FALSE,NA
5670,7795406,1.8,5.12,3.46,-3.32,FALSE,NA
5680,1610659,-1.35,-3.55,-2.45,2.2,FALSE,NA
5680,5869550,-18.7,-14.2,-16.4,-4.44,FALSE,NA
5680,7159408,4.49,10.7,7.6,-6.22,FALSE,NA
5680,9939659,4.86,4.26,4.56,0.601,FALSE,NA
5680,4660038,4.86,6.8,5.83,-1.94,FALSE,NA
5680,6972849,3.36,-3.48,-0.059,6.84,FALSE,NA
5680,4170505,-6.78,-9.32,-8.05,2.54,FALSE,NA
5680,5778820,-8.49,-7.45,-7.97,-1.03,FALSE,NA
5680,1375073,19.6,18.2,18.9,1.36,FALSE,NA
5680,8772601,-10.6,-10.2,-10.4,-0.352,FALSE,NA
5680,7147963,4.62,5.47,5.05,-0.847,FALSE,NA
5690,2430999,-7.96,-1.8,-4.88,-6.15,FALSE,NA
5690,2132049,15.5,10.5,13,5.02,FALSE,NA
5690,8830831,-22.6,-20.4,-21.5,-2.23,FALSE,NA
5690,6254169,-3.02,-10.1,-6.58,7.11,FALSE,NA
5690,1652812,8.68,10.1,9.39,-1.43,FALSE,NA
5690,7900242,-16.2,-10.5,-13.4,-5.73,FALSE,NA
5690,2085244,-19.6,-11.8,-15.7,-7.84,FALSE,NA
5690,7227578,0.348,4.54,2.44,-4.19,FALSE,NA
5690,8771876,1.44,-2.43,-0.496,3.87,FALSE,NA
5700,9390965,22.3,20.8,21.5,1.55,FALSE,NA
5700,4043948,17.6,16.8,17.2,0.835,FALSE,NA
5700,4389289,-11.8,-3.33,-7.54,-8.43,FALSE,NA
5700,5044029,-15.1,-10.3,-12.7,-4.78,FALSE,NA
5700,2141192,12.5,11.5,12,0.992,FALSE,NA
5700,7799988,-17.8,-12.6,-15.2,-5.15,FALSE,NA
5700,8451254,-7.83,-12,-9.9,4.14,FALSE,NA
5700,8303503,7.34,7.64,7.49,-0.298,FALSE,NA
5700,8905545,-11.6,-12.5,-12.1,0.864,FALSE,NA
5700,5648658,11,23.5,17.3,-12.5,TRUE,5648658
5700,8486501,18.2,11.3,14.8,6.84,FALSE,NA
5710,6418345,-12.7,-12.8,-12.8,0.0533,FALSE,NA
5710,2397718,1.92,2.44,2.18,-0.525,FALSE,NA
5710,5021902,-6.28,4.12,-1.08,-10.4,FALSE,NA
5710,9209535,-8.54,-15.2,-11.9,6.66,FALSE,NA
5710,6024066,-4.12,2.72,-0.699,-6.84,FALSE,NA
5710,5114317,9.57,5.52,7.54,4.04,FALSE,NA
5710,8047382,-21.2,-7.25,-14.2,-13.9,TRUE,8047382
5710,1483318,-18.8,-28.4,-23.6,9.51,FALSE,NA
5710,6267800,21.6,11.5,16.5,10.2,FALSE,NA
5720,3837657,-11.7,-10.5,-11.1,-1.2,FALSE,NA
5720,5392611,13.9,16.7,15.3,-2.73,FALSE,NA
5720,6388814,17.7,20.6,19.2,-2.83,FALSE,NA
5720,2700620,-16.8,-13.9,-15.4,-2.91,FALSE,NA
5720,4165723,21.4,11.7,16.5,9.76,FALSE,NA
5720,4336610,-3.65,-7.59,-5.62,3.94,FALSE,NA
5720,8079249,-16.2,-10.4,-13.3,-5.77,FALSE,NA
5720,1001804,-12.3,-5.11,-8.69,-7.17,FALSE,NA
5720,3038856,9.92,11.1,10.5,-1.16,FALSE,NA
5720,1469546,-22,-22.3,-22.2,0.259,FALSE,NA
5720,7648783,-9.35,-13.6,-11.5,4.28,FALSE,NA
5730,1848377,6.45,10.9,8.68,-4.48,FALSE,NA
5730,9710281,-3.96,-8.07,-6.02,4.11,FALSE,NA
5730,7966572,-17.7,-14.2,-15.9,-3.49,FALSE,NA
5730,6125806,-18.9,-20.4,-19.7,1.49,FALSE,NA
5730,7591010,16.3,10.2,13.2,6.11,FALSE,NA
5730,3566879,-8.51,-12.4,-10.5,3.92,FALSE,NA
5730,7142435,6.85,-0.567,3.14,7.41,FALSE,NA
5730,5181662,-14.3,-10.6,-12.4,-3.73,FALSE,NA
5730,4582011,19.2,11.7,15.5,7.48,FALSE,NA
5740,1295351,17.4,20.9,19.2,-3.53,FALSE,NA
5740,3724344,-19.8,-15.1,-17.5,-4.7,FALSE,NA
5740,7504659,9.88,0.106,4.99,9.77,FALSE,NA
5740,5046445,19.6,22.7,21.1,-3.1,FALSE,NA
5740,9462109,5.89,3.66,4.77,2.24,FALSE,NA
5740,7118286,7.69,11.3,9.51,-3.65,FALSE,NA
5740,3264062,14.9,22.9,18.9,-7.92,FALSE,NA
5740,1869578,0.759,2.68,1.72,-1.92,FALSE,NA
5740,4386877,-12.3,-10.7,-11.5,-1.57,FALSE,NA
5740,2153052,8.32,5.44,6.88,2.88,FALSE,NA
5740,1471535,25.8,15.5,20.7,10.3,FALSE,NA
5750,6467990,-1.84,-10.5,-6.15,8.63,FALSE,NA
5750,4850316,12.1,8.45,10.3,3.69,FALSE,NA
5750,2822991,0.186,-5.47,-2.64,5.66,FALSE,NA
5750,8637421,-14.8,-22.8,-18.8,8.03,FALSE,NA
5750,8810391,3.01,5.17,4.09,-2.16,FALSE,NA
5750,4849191,-0.41,-3.67,-2.04,3.26,FALSE,NA
5750,1543647,-2.03,-0.836,-1.43,-1.19,FALSE,NA
5750,5382318,-5.46,-2.75,-4.1,-2.7,FALSE,NA
5750,5273881,19,23.8,21.4,-4.82,FALSE,NA
5760,8149318,3.3,0.305,1.8,3,FALSE,NA
5760,7802901,23.9,23.4,23.7,0.472,FALSE,NA
5760,9193374,8.13,6.77,7.45,1.37,FALSE,NA
5760,3288695,-3.01,-0.115,-1.56,-2.9,FALSE,NA
5760,9527910,0.511,-1.37,-0.431,1.88,FALSE,NA
5760,9581780,-8.85,-13.8,-11.3,4.92,FALSE,NA
5760,9630605,-1.69,8.67,3.49,-10.4,FALSE,NA
5760,2718266,0.681,3.29,1.99,-2.61,FALSE,NA
5760,3190785,15.2,15.3,15.2,-0.0607,FALSE,NA
5760,5618091,7.74,-4.54,1.6,12.3,TRUE,5618091
5760,8747625,6.81,4.46,5.63,2.35,FALSE,NA
5770,4898082,-13.9,-9.62,-11.8,-4.31,FALSE,NA
5770,7359163,12,11,11.5,0.988,FALSE,NA
5770,1236603,4.12,-2.36,0.881,6.47,FALSE,NA
5770,8442803,12.5,3.89,8.2,8.62,FALSE,NA
5770,4240687,-10.9,-12.4,-11.6,1.5,FALSE,NA
5770,9837102,-8.16,-9.79,-8.98,1.63,FALSE,NA
5770,9897407,7.53,13.2,10.4,-5.7,FALSE,NA
5770,4207446,-15.6,-10.8,-13.2,-4.8,FALSE,NA
5770,4827440,6.46,4.5,5.48,1.96,FALSE,NA
5780,5124401,-9.3,-7.75,-8.53,-1.55,FALSE,NA
5780,1873212,-15.7,-15.2,-15.4,-0.527,FALSE,NA
5780,8078934,11.2,9.82,10.5,1.33,FALSE,NA
5780,4508400,-20.2,-19.9,-20.1,-0.303,FALSE,NA
5780,4555104,7.8,2.49,5.14,5.32,FALSE,NA
5780,8557083,9.9,9.71,9.81,0.189,FALSE,NA
5780,7312760,-20.3,-12.2,-16.2,-8.09,FALSE,NA
5780,6695185,6.27,5.98,6.13,0.287,FALSE,NA
5780,2004940,7.77,8.82,8.29,-1.05,FALSE,NA
5780,8546036,-5.48,-8.46,-6.97,2.98,FALSE,NA
5780,1940130,5.07,5.04,5.06,0.0381,FALSE,NA
5790,3262983,-9.93,-3.37,-6.65,-6.56,FALSE,NA
5790,1955990,4.77,4.6,4.68,0.169,FALSE,NA
5790,2351970,2.45,-3.26,-0.406,5.71,FALSE,NA
5790,9350783,7.08,11.8,9.42,-4.69,FALSE,NA
5790,6774823,-13.8,-16.3,-15,2.44,FALSE,NA
5790,5083800,-23.8,-23.1,-23.4,-0.713,FALSE,NA
5790,5316357,4.92,13.3,9.1,-8.34,FALSE,NA
5790,3819565,-18.7,-10.9,-14.8,-7.8,FALSE,NA
5790,1288791,-14.3,-19.4,-16.8,5.11,FALSE,NA
5800,2806870,-5.02,-2.31,-3.66,-2.71,FALSE,NA
5800,3920049,6.88,3.66,5.27,3.22,FALSE,NA
5800,1680002,-10.9,-12.7,-11.8,1.86,FALSE,NA
5800,7994508,-11.9,-11.7,-11.8,-0.259,FALSE,NA
5800,2825729,7.75,3.12,5.43,4.63,FALSE,NA
5800,4096300,-4.81,-13.7,-9.24,8.84,FALSE,NA
5800,6571269,-1.78,-1.44,-1.61,-0.339,FALSE,NA
5800,6446342,5.73,6.09,5.91,-0.354,FALSE,NA
5800,7322374,1.28,0.609,0.946,0.675,FALSE,NA
5800,7223662,11.3,8.19,9.77,3.15,FALSE,NA
5800,9842773,11.9,6.61,9.27,5.32,FALSE,NA
5810,1168171,-8.02,-3.8,-5.91,-4.22,FALSE,NA
5810,3191322,19.9,15.9,17.9,3.99,FALSE,NA
5810,9192238,-8.11,-9.24,-8.68,1.14,FALSE,NA
5810,4598116,-10.1,-6.5,-8.3,-3.6,FALSE,NA
5810,7305152,-7.97,-12.5,-10.2,4.52,FALSE,NA
5810,8779376,11.6,10.6,11.1,0.974,FALSE,NA
5810,9798432,-1.22,-5.12,-3.17,3.9,FALSE,NA
5810,8997810,-0.534,14.3,6.86,-14.8,TRUE,8997810
5810,7041568,-4.09,-9.13,-6.61,5.04,FALSE,NA
5820,2666114,5.86,9.22,7.54,-3.36,FALSE,NA
5820,6041982,-14.2,-15.3,-14.7,1.11,FALSE,NA
5820,9118170,0.497,-1.19,-0.348,1.69,FALSE,NA
5820,3236254,-3.66,-2.82,-3.24,-0.848,FALSE,NA
5820,7497249,-5.24,-4.03,-4.63,-1.21,FALSE,NA
5820,1420022,-6.26,-17.4,-11.8,11.1,FALSE,NA
5820,9391584,-0.87,-7.23,-4.05,6.36,FALSE,NA
5820,4035967,0.303,1.98,1.14,-1.68,FALSE,NA
5820,2584754,-9.87,-11.4,-10.6,1.51,FALSE,NA
5820,6784973,-19.5,-13.5,-16.5,-6.02,FALSE,NA
5820,5443557,-21.5,-13.8,-17.7,-7.75,FALSE,NA
5830,7017419,5.09,10.3,7.71,-5.23,FALSE,NA
5830,3110294,-9.53,-7.34,-8.43,-2.19,FALSE,NA
5830,6935895,-2.79,3.43,0.318,-6.21,FALSE,NA
5830,8228146,16.5,11.8,14.2,4.73,FALSE,NA
5830,9961649,10.6,10.7,10.6,-0.0855,FALSE,NA
5830,9781716,-16.2,-12.9,-14.5,-3.27,FALSE,NA
5830,7465379,-19.2,-12.4,-15.8,-6.76,FALSE,NA
5830,4431985,0.61,2.78,1.69,-2.17,FALSE,NA
5830,5282498,9.88,4.97,7.42,4.91,FALSE,NA
5840,9927811,8.3,9.47,8.89,-1.18,FALSE,NA
5840,9006447,5.48,7.21,6.35,-1.74,FALSE,NA
5840,8760459,-17,-17.7,-17.4,0.674,FALSE,NA
5840,3817032,-0.24,6.33,3.05,-6.57,FALSE,NA
5840,3624394,-15.2,-18.4,-16.8,3.24,FALSE,NA
5840,7164880,-8.15,-10.8,-9.49,2.69,FALSE,NA
5840,9505626,2.6,5.2,3.9,-2.6,FALSE,NA
5840,5081033,-9.65,-16.6,-13.1,6.92,FALSE,NA
5840,2353700,-17.6,-10.4,-14,-7.19,FALSE,NA
5840,4097957,-2.55,-6.6,-4.58,4.05,FALSE,NA
5840,7626940,-16.5,-11.1,-13.8,-5.39,FALSE,NA
5850,2663247,-1.56,-0.813,-1.19,-0.747,FALSE,NA
5850,9573088,5.64,3.57,4.61,2.06,FALSE,NA
5850,5873882,17.7,8.65,13.2,9.04,FALSE,NA
5850,6332328,-8.95,-11.6,-10.3,2.63,FALSE,NA
5850,3384769,-2.87,-2.46,-2.67,-0.41,FALSE,NA
5850,2952705,-18,-11.8,-14.9,-6.17,FALSE,NA
5850,3588763,-4.36,-4.06,-4.21,-0.294,FALSE,NA
5850,8167544,-0.102,2.63,1.26,-2.73,FALSE,NA
5850,7455314,13.4,12.2,12.8,1.23,FALSE,NA
5860,4321790,-10.7,-16.3,-13.5,5.61,FALSE,NA
5860,3933880,-17.7,-21.8,-19.7,4.17,FALSE,NA
5860,1380348,9.22,13.3,11.3,-4.09,FALSE,NA
5860,9550958,-20.8,-19,-19.9,-1.82,FALSE,NA
5860,5177169,-23.6,-19,-21.3,-4.62,FALSE,NA
5860,1406539,-13,-10.5,-11.8,-2.42,FALSE,NA
5860,8790942,19.3,24.7,22,-5.39,FALSE,NA
5860,7429246,-19.1,-20.5,-19.8,1.37,FALSE,NA
5860,9833732,-12.1,-7.21,-9.67,-4.91,FALSE,NA
5860,5150843,-4.92,-5.3,-5.11,0.378,FALSE,NA
5860,8773381,-13.9,-13.2,-13.5,-0.699,FALSE,NA
5870,2983508,-9.39,1.38,-4.01,-10.8,FALSE,NA
5870,6804671,16.4,16.2,16.3,0.18,FALSE,NA
5870,6627407,-1.73,5.83,2.05,-7.56,FALSE,NA
5870,5331414,-8.46,-4.36,-6.41,-4.1,FALSE,NA
5870,1598780,21.7,22.6,22.1,-0.893,FALSE,NA
5870,2875630,-8.04,-2.62,-5.33,-5.41,FALSE,NA
5870,9389688,9.19,5.25,7.22,3.94,FALSE,NA
5870,1670721,15.5,14.9,15.2,0.623,FALSE,NA
5870,9614914,-20.5,-12.4,-16.4,-8.13,FALSE,NA
5880,9204149,-19.9,-8.69,-14.3,-11.2,FALSE,NA
5880,2246032,-7.65,-5.22,-6.44,-2.43,FALSE,NA
5880,6874962,-7.46,-8.82,-8.14,1.36,FALSE,NA
5880,6944773,22.2,13.4,17.8,8.75,FALSE,NA
5880,7707574,-10.6,-16.8,-13.7,6.25,FALSE,NA
5880,8145566,-1.37,10.2,4.41,-11.6,FALSE,NA
5880,3172060,-4.64,-2.45,-3.55,-2.2,FALSE,NA
5880,1919139,17.1,15.7,16.4,1.4,FALSE,NA
5880,5445704,-23,-22.7,-22.9,-0.275,FALSE,NA
5880,1101067,-2.27,-2.26,-2.27,-0.00758,FALSE,NA
5880,8370107,11.5,11.7,11.6,-0.188,FALSE,NA
5890,4577481,17.6,10.1,13.9,7.49,FALSE,NA
5890,4626560,-3.53,-5.37,-4.45,1.85,FALSE,NA
5890,5952624,18.1,12.6,15.4,5.42,FALSE,NA
5890,7897393,11.7,21.8,16.7,-10.1,FALSE,NA
5890,3445126,-11.4,-7.32,-9.36,-4.08,FALSE,NA
5890,9410266,-0.536,-3.58,-2.06,3.05,FALSE,NA
5890,7741632,4.77,4.39,4.58,0.384,FALSE,NA
5890,2337965,2.01,-1.07,0.472,3.09,FALSE,NA
5890,5730722,-17.2,-20.1,-18.7,2.95,FALSE,NA
5900,2182295,4.91,8.55,6.73,-3.64,FALSE,NA
5900,6447552,-11.2,-16.7,-14,5.53,FALSE,NA
5900,9172588,9.84,5.29,7.56,4.55,FALSE,NA
5900,3452279,16.1,27.3,21.7,-11.2,FALSE,NA
5900,2600946,-12.6,-15.1,-13.9,2.48,FALSE,NA
5900,9379208,-13.5,-9.88,-11.7,-3.59,FALSE,NA
5900,4616058,19.8,17.7,18.7,2.01,FALSE,NA
5900,2652197,9.02,8.09,8.56,0.927,FALSE,NA
5900,2401046,-22.3,-25.7,-24,3.5,FALSE,NA
5900,6949940,7.53,1.51,4.52,6.02,FALSE,NA
5900,4536284,-9.69,-7.51,-8.6,-2.18,FALSE,NA
5910,1576561,16.8,20.1,18.4,-3.3,FALSE,NA
5910,7813928,-11.3,-12.1,-11.7,0.736,FALSE,NA
5910,8654861,12,11.3,11.6,0.745,FALSE,NA
5910,4890712,-0.314,4.54,2.11,-4.85,FALSE,NA
5910,1621557,5.39,14.3,9.83,-8.88,FALSE,NA
5910,2343804,10.4,7.09,8.76,3.34,FALSE,NA
5910,9429851,16.3,20.3,18.3,-3.97,FALSE,NA
5910,1976827,-13.2,-7.95,-10.6,-5.27,FALSE,NA
5910,8316882,7.97,5.45,6.71,2.53,FALSE,NA
5920,1252854,6.72,15.6,11.1,-8.87,FALSE,NA
5920,2129642,-5.88,-9.59,-7.73,3.71,FALSE,NA
5920,1380005,3.3,0.15,1.72,3.15,FALSE,NA
5920,5019379,20.5,20.7,20.6,-0.215,FALSE,NA
5920,9116997,13.8,14.8,14.3,-1.01,FALSE,NA
5920,9270610,-2.23,1.11,-0.562,-3.34,FALSE,NA
5920,8567328,-5.48,3.19,-1.14,-8.66,FALSE,NA
5920,7629139,-18.1,-11.4,-14.7,-6.72,FALSE,NA
5920,9450492,-14.6,-15.6,-15.1,0.955,FALSE,NA
5920,8324573,15.3,11.5,13.4,3.83,FALSE,NA
5920,9112102,12.4,11.6,12,0.829,FALSE,NA
5930,2888273,-2.79,1.31,-0.736,-4.1,FALSE,NA
5930,5368373,-4.31,-1.64,-2.98,-2.68,FALSE,NA
5930,2176602,-2.38,-3.65,-3.02,1.28,FALSE,NA
5930,7769829,-1.25,-5.1,-3.18,3.85,FALSE,NA
5930,6561416,-12.1,-20.7,-16.4,8.55,FALSE,NA
5930,6685765,9.29,16.6,12.9,-7.3,FALSE,NA
5930,6455911,3.46,7.51,5.48,-4.05,FALSE,NA
5930,2109423,9.26,1.39,5.32,7.87,FALSE,NA
5930,9729509,22.1,22.7,22.4,-0.614,FALSE,NA
5940,7029213,-3.48,1.28,-1.1,-4.75,FALSE,NA
5940,6933154,-11.3,-7.06,-9.2,-4.27,FALSE,NA
5940,1205065,13.2,21.6,17.4,-8.46,FALSE,NA
5940,7361902,-9.79,-9.47,-9.63,-0.323,FALSE,NA
5940,9334175,28.6,20.6,24.6,8.01,FALSE,NA
5940,2158369,7.12,10.9,9,-3.76,FALSE,NA
5940,7792148,-11.3,-12.4,-11.9,1.09,FALSE,NA
5940,8004172,13.7,19.6,16.6,-5.89,FALSE,NA
5940,2934667,-21.3,-19.5,-20.4,-1.7,FALSE,NA
5940,7973993,18.5,17.6,18,0.953,FALSE,NA
5940,4713567,-5.81,-6.16,-5.98,0.342,FALSE,NA
5950,3827311,16.8,13.9,15.4,2.96,FALSE,NA
5950,1812424,0.278,4.81,2.55,-4.53,FALSE,NA
5950,3693745,3.31,7.01,5.16,-3.7,FALSE,NA
5950,9128992,11.7,11.2,11.5,0.461,FALSE,NA
5950,3365015,0.178,-0.521,-0.172,0.699,FALSE,NA
5950,7950292,-1.8,-2.68,-2.24,0.881,FALSE,NA
5950,1393879,-2.9,-8.01,-5.45,5.12,FALSE,NA
5950,3703703,12.4,15.5,14,-3.13,FALSE,NA
5950,2445984,-14.9,-27.1,-21,12.2,TRUE,2445984
5960,5560562,22.1,20.8,21.4,1.32,FALSE,NA
5960,6553312,11.7,13.2,12.5,-1.46,FALSE,NA
5960,1032693,-3.78,-14.7,-9.25,11,FALSE,NA
5960,4498694,-9.93,-4.52,-7.22,-5.41,FALSE,NA
5960,5749663,4.53,-5.12,-0.292,9.65,FALSE,NA
5960,5425206,-9.48,-8.75,-9.11,-0.738,FALSE,NA
5960,5102680,-17.7,-14.7,-16.2,-3.02,FALSE,NA
5960,1287369,-12.3,-16.4,-14.3,4.16,FALSE,NA
5960,1946256,3.63,1.47,2.55,2.16,FALSE,NA
5960,6954276,-11.6,-14.3,-12.9,2.69,FALSE,NA
5960,3475316,-11.5,-9.26,-10.4,-2.25,FALSE,NA
5970,5364325,-9.76,-5.64,-7.7,-4.12,FALSE,NA
5970,5186839,-9.3,-12.2,-10.7,2.87,FALSE,NA
5970,5044718,17.2,17.8,17.5,-0.519,FALSE,NA
5970,3762253,4.57,0.92,2.74,3.65,FALSE,NA
5970,2773201,-12.3,-14.3,-13.3,2.02,FALSE,NA
5970,3149499,-12.6,-16,-14.3,3.43,FALSE,NA
5970,3476531,15.9,18.2,17.1,-2.28,FALSE,NA
5970,9953283,1.89,-2.14,-0.126,4.03,FALSE,NA
5970,4599956,-5.73,-10.5,-8.09,4.72,FALSE,NA
5980,3608385,-16.2,-15.4,-15.8,-0.761,FALSE,NA
5980,3783721,-3.1,-4.13,-3.62,1.03,FALSE,NA
5980,1629612,9.87,14.8,12.4,-4.97,FALSE,NA
5980,3443350,-7.17,-8.39,-7.78,1.22,FALSE,NA
5980,6652274,11.4,15.5,13.4,-4.05,FALSE,NA
5980,3752006,15.8,21.8,18.8,-6,FALSE,NA
5980,9800440,9.62,6.48,8.05,3.14,FALSE,NA
5980,5968928,8.57,7.25,7.91,1.32,FALSE,NA
5980,6995549,-2.61,0.853,-0.879,-3.46,FALSE,NA
5980,8285167,2,6.19,4.09,-4.19,FALSE,NA
5980,8262924,12.4,17.5,14.9,-5.06,FALSE,NA
5990,8255409,-17.5,-16.4,-16.9,-1.08,FALSE,NA
5990,5351283,-14.9,-13.7,-14.3,-1.21,FALSE,NA
5990,4908630,25.6,19.7,22.6,5.91,FALSE,NA
5990,7669254,-10.1,-9.56,-9.86,-0.582,FALSE,NA
5990,3329557,-6.58,-12,-9.31,5.47,FALSE,NA
5990,6590134,11.6,16.3,13.9,-4.62,FALSE,NA
5990,3355094,-13.3,-16.2,-14.8,2.86,FALSE,NA
5990,9672340,-17.9,-15.4,-16.6,-2.46,FALSE,NA
5990,5066057,-14.3,-14.1,-14.2,-0.172,FALSE,NA
6000,7925704,14.2,16.9,15.6,-2.73,FALSE,NA
6000,6810889,-8.5,-4.33,-6.42,-4.17,FALSE,NA
6000,8026810,-5,-10.5,-7.73,5.47,FALSE,NA
6000,9226489,18.2,13.1,15.7,5.12,FALSE,NA
6000,4796768,2.97,7.2,5.09,-4.23,FALSE,NA
6000,9527711,-0.0977,12.4,6.13,-12.5,TRUE,9527711
6000,1479192,-17.3,-16.3,-16.8,-1.02,FALSE,NA
6000,3780497,20.6,22.2,21.4,-1.58,FALSE,NA
6000,7703873,8.04,11.5,9.78,-3.47,FALSE,NA
6000,7380128,2.19,7.76,4.97,-5.57,FALSE,NA
6000,9739912,-24.2,-21.1,-22.7,-3.09,FALSE,NA
6010,3868150,2.73,3.69,3.21,-0.967,FALSE,NA
6010,9123588,-16.5,-20.2,-18.3,3.7,FALSE,NA
6010,8556637,-1.22,-7.57,-4.4,6.35,FALSE,NA
6010,8891096,16.3,29.2,22.8,-12.9,TRUE,8891096
6010,6216146,15.8,19.2,17.5,-3.41,FALSE,NA
6010,4537171,-15.3,-18.2,-16.8,2.88,FALSE,NA
6010,6221563,-6.67,-8.43,-7.55,1.76,FALSE,NA
6010,8203245,-19.1,-17.7,-18.4,-1.36,FALSE,NA
6010,5165175,-8.24,-7.31,-7.78,-0.933,FALSE,NA
6020,8151485,-7.41,-6.62,-7.02,-0.79,FALSE,NA
6020,6653809,8.17,4.31,6.24,3.86,FALSE,NA
6020,8558027,-10.5,-2.95,-6.74,-7.58,FALSE,NA
6020,8416164,-12.4,-19.3,-15.9,6.94,FALSE,NA
6020,1460072,-3.75,2.67,-0.54,-6.43,FALSE,NA
6020,7959404,13.1,15.8,14.4,-2.73,FALSE,NA
6020,4217611,4.13,3.83,3.98,0.292,FALSE,NA
6020,2026083,3.88,3.99,3.93,-0.117,FALSE,NA
6020,5351460,5.07,8.88,6.97,-3.81,FALSE,NA
6020,2629767,-10.1,-18.6,-14.3,8.44,FALSE,NA
6020,6353901,3.28,2.23,2.75,1.05,FALSE,NA
6030,6540956,0.138,-0.385,-0.124,0.523,FALSE,NA
6030,3470101,-5.21,0.421,-2.39,-5.63,FALSE,NA
6030,8188395,-15.3,-4.3,-9.81,-11,FALSE,NA
6030,5641615,-20.3,-21.7,-21,1.4,FALSE,NA
6030,5604359,3.85,-6.67,-1.41,10.5,FALSE,NA
6030,3494237,-5.35,-12.5,-8.93,7.16,FALSE,NA
6030,2736752,8.78,3.14,5.96,5.64,FALSE,NA
6030,5324355,4.81e-4,-0.864,-0.432,0.865,FALSE,NA
6030,4001764,8.82,7.6,8.21,1.22,FALSE,NA
6040,2425244,-16.3,-10.1,-13.2,-6.18,FALSE,NA
6040,7973925,8.62,11.3,9.97,-2.7,FALSE,NA
6040,7554977,-4.8,-3.97,-4.38,-0.832,FALSE,NA
6040,8047273,-12.3,-8.29,-10.3,-3.97,FALSE,NA
6040,9247553,-1.1,-3.7,-2.4,2.61,FALSE,NA
6040,5560612,-9.71,-3.37,-6.54,-6.34,FALSE,NA
6040,8965487,-4.61,-13.2,-8.91,8.61,FALSE,NA
6040,3206864,-6.04,0.728,-2.66,-6.77,FALSE,NA
6040,8790801,6.09,6.59,6.34,-0.494,FALSE,NA
6040,2741609,13.5,24.4,18.9,-10.9,FALSE,NA
6040,2388196,14.9,16.8,15.8,-1.85,FALSE,NA
6050,9215305,-14.5,-20.6,-17.5,6.05,FALSE,NA
6050,6972565,-20,-16.4,-18.2,-3.64,FALSE,NA
6050,1593050,7.57,-4.28,1.65,11.9,TRUE,1593050
6050,9140517,3.22,7.06,5.14,-3.84,FALSE,NA
6050,2333707,1.77,-4.8,-1.51,6.56,FALSE,NA
6050,9370541,14.8,26.7,20.7,-11.9,TRUE,9370541
6050,8596717,-17.2,-15.3,-16.2,-1.88,FALSE,NA
6050,7672969,-5.99,-14.3,-10.1,8.26,FALSE,NA
6050,1920976,-18.4,-20.6,-19.5,2.22,FALSE,NA
6060,3037748,10.7,14.4,12.5,-3.69,FALSE,NA
6060,8328942,17,14.1,15.6,2.91,FALSE,NA
6060,6472355,15,15.6,15.3,-0.588,FALSE,NA
6060,3927933,3.33,4.75,4.04,-1.42,FALSE,NA
6060,8409973,-2.07,5.13,1.53,-7.2,FALSE,NA
6060,8784453,0.684,1.99,1.34,-1.31,FALSE,NA
6060,3162489,-3.86,-7.08,-5.47,3.22,FALSE,NA
6060,8311690,11.9,12.1,12,-0.175,FALSE,NA
6060,6578654,23.3,17.1,20.2,6.16,FALSE,NA
6060,3483119,-16.4,-11.1,-13.8,-5.35,FALSE,NA
6060,2336808,1.02,3.95,2.48,-2.93,FALSE,NA
6070,5153830,17.5,13.4,15.4,4.03,FALSE,NA
6070,1552705,-1.3,-0.457,-0.879,-0.843,FALSE,NA
6070,9420321,6.44,-0.806,2.82,7.25,FALSE,NA
6070,4708665,20.6,12.6,16.6,7.98,FALSE,NA
6070,1866009,2.21,3.45,2.83,-1.24,FALSE,NA
6070,4169958,13.1,14.8,13.9,-1.73,FALSE,NA
6070,2453160,3.91,0.109,2.01,3.8,FALSE,NA
6070,2590342,17.3,17.3,17.3,0.0483,FALSE,NA
6070,2179969,-19.7,-13.6,-16.7,-6.07,FALSE,NA
6080,2218832,-12.9,-17.2,-15.1,4.25,FALSE,NA
6080,7510447,-21.7,-22.6,-22.2,0.921,FALSE,NA
6080,6378298,0.729,9.89,5.31,-9.16,FALSE,NA
6080,8520729,-19,-15.2,-17.1,-3.76,FALSE,NA
6080,6546440,21.8,23,22.4,-1.2,FALSE,NA
6080,7545942,4.65,13.2,8.91,-8.51,FALSE,NA
6080,6732044,16.2,12.9,14.5,3.31,FALSE,NA
6080,6573699,-15.7,-12.3,-14,-3.34,FALSE,NA
6080,4497390,6.62,2.15,4.39,4.48,FALSE,NA
6080,6443658,1.76,2,1.88,-0.243,FALSE,NA
